/* DATA DESCRIPTION:
Citation:	Bouchet, Marie; Landais, Amaëlle; Grisart, Antoine; Parrenin, Frédéric; Prié, Frédéric; Jacob, Roxanne; Fourré, Elise; Capron, Emilie; Raynaud, Dominique; Lipenkov, Vladimir Ya; Loutre, Marie-France; Extier, Thomas; Svensson, Anders M; Martinerie, Patricia; Leuenberger, Markus Christian; Jiang, Wei; Ritterbusch, Florian; Lu, Zheng-Tian; Yang, Guo-Min (2026): AICC2023, EDML [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.990380, 
	In: Bouchet, M et al. (2023): The Antarctic ice core chronology (AICC2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.961017
Keyword(s):	Accumulation rate; Bayesian; Depth/age; Dronning Maud Land; EPICA Dome C ice core; Ice core; Ice core chronology; NGRIP
Related to:	Baumgartner, Matthias; Kindler, Philippe; Eicher, Olivier; Floch, Gilbert; Schilt, Adrian; Schwander, Jakob; Spahni, Renato; Capron, Emilie; Chappellaz, Jérôme A; Leuenberger, Markus Christian; Fischer, Hubertus; Stocker, Thomas F (2014): NGRIP CH4 concentration from 120 to 10 kyr before present and its relation to a δ15N temperature reconstruction from the same ice core. Climate of the Past, 10(2), 903-920, https://doi.org/10.5194/cp-10-903-2014
	Bazin, Lucie; Landais, Amaëlle; Lemieux-Dudon, Bénédicte; Toyé Mahamadou Kele, H; Veres, Daniel; Parrenin, Frédéric; Martinerie, Patricia; Ritz, Catherine; Capron, Emilie; Lipenkov, Vladimir Ya; Loutre, Marie-France; Raynaud, Dominique; Vinther, Bo Møllesøe; Svensson, Anders M; Rasmussen, Sune Olander; Severi, Mirko; Blunier, Thomas; Leuenberger, Markus Christian; Fischer, Hubertus; Masson-Delmotte, Valerie; Chappellaz, Jérôme A; Wolff, Eric William (2013): An optimized multi-proxy, multi-site Antarctic ice and gas orbital chronology (AICC2012): 120-800 ka. Climate of the Past, 9(4), 1715-1731, https://doi.org/10.5194/cp-9-1715-2013
	Bréant, Camille; Martinerie, Patricia; Orsi, Anaïs; Arnaud, Laurent; Landais, Amaëlle (2017): Modelling firn thickness evolution during the last deglaciation: constraints on sensitivity to temperature and impurities. Climate of the Past, 13(7), 833-853, https://doi.org/10.5194/cp-13-833-2017
	Buizert, Christo; Cuffey, Kurt M; Severinghaus, Jeffrey P; Baggenstos, Daniel; Fudge, Tyler J; Steig, Eric J; Markle, Bradley R; Winstrup, Mai; Rhodes, Rachael H; Brook, Edward J; Sowers, Todd A; Clow, Gary D; Cheng, Hai; Edwards, Ross L; Sigl, Michael; McConnell, Joseph R; Taylor, Kendrick C (2015): The WAIS Divide deep ice core WD2014 chronology - Part 1: Methane synchronization (68–31 ka BP) and the gas age–ice age difference. Climate of the Past, 11(2), 153-173, https://doi.org/10.5194/cp-11-153-2015
	Buizert, Christo; Sigl, Michael; Severi, Mirko; Markle, Bradley R; Wettstein, Justin J; McConnell, Joseph R; Pedro, Joel B; Sodemann, Harald; Goto-Azuma, Kumiko; Kawamura, Kenji; Fujita, Shuji; Motoyama, Hideaki; Hirabayashi, Motohiro; Uemura, Ryu; Stenni, Barbara; Parrenin, Frédéric; He, Feng; Fudge, Tyler J; Steig, Eric J (2018): Abrupt ice-age shifts in southern westerly winds and Antarctic climate forced from the north. Nature, 563(7733), 681-685, https://doi.org/10.1038/s41586-018-0727-5
	Crotti, Ilaria; Landais, Amaëlle; Stenni, Barbara; Bazin, Lucie; Parrenin, Frédéric; Frezzotti, Massimo; Ritterbusch, Florian; Lu, Zheng-Tian; Jiang, Wei; Yang, Guo-Min; Fourré, Elise; Orsi, Anais J; Jacob, Roxanne; Minster, Bénédicte; Prié, Frédéric; Dreossi, Giuliano; Barbante, Carlo (2021): An extension of the TALDICE ice core age scale reaching back to MIS 10.1. Quaternary Science Reviews, 266, 107078, https://doi.org/10.1016/j.quascirev.2021.107078
	Parrenin, Frédéric; Petit, Jean Robert; Masson-Delmotte, Valerie; Wolff, E; Basile-Doelsch, Isabelle; Jouzel, Jean; Lipenkov, V; Rasmussen, Sune Olander; Schwander, Jakob; Severi, Mirko; Udisti, Roberto; Veres, Daniel; Vinther, Bo Møllesøe (2012): Volcanic synchronisation between the EPICA Dome C and Vostok ice cores (Antarctica) 0–145 kyr BP. Climate of the Past, 8(3), 1031-1045, https://doi.org/10.5194/cp-8-1031-2012
	Severi, Mirko; Becagli, Silvia; Castellano, Emiliano; Morganti, Andrea; Traversi, Rita; Udisti, Roberto; Ruth, Urs; Fischer, Hubertus; Huybrechts, Philippe; Wolff, Eric William; Parrenin, Frédéric; Kaufmann, Patrik R; Lambert, Fabrice; Steffensen, Jørgen Peder (2007): Synchronisation of the EDML and EDC ice cores for the last 52 kyr by volcanic signature matching. Climate of the Past, 3, 367-374, https://doi.org/10.5194/cp-3-367-2007
	Sigl, Michael; Fudge, Tyler J; Winstrup, Mai; Cole-Dai, Jihong; Ferris, David G; McConnell, Joseph R; Taylor, Kendrick C; Welten, Kees C; Woodruff, Thomas E; Adolphi, Florian; Faïn, Xavier; Brook, Edward J; Buizert, Christo; Caffee, Marc W; Dunbar, Nelia W; Edwards, Ross L; Geng, Lei; Iverson, Nels; Koffman, Bess G; Layman, Lawrence; Maselli, Olivia J; McGwire, Kenneth C; Muscheler, Raimund; Nishiizumi, Kunihiko; Pasteris, Daniel R; Rhodes, Rachael H; Sowers, Todd A (2016): The WAIS Divide deep ice core WD2014 chronology – Part 2: Annual-layer counting (0–31 ka BP). Climate of the Past, 12(3), 769-786, https://doi.org/10.5194/cp-12-769-2016
	Svensson, Anders M; Dahl-Jensen, Dorthe; Steffensen, Jørgen Peder; Blunier, Thomas; Rasmussen, Sune Olander; Vinther, Bo Møllesøe; Vallelonga, Paul T; Capron, Emilie; Gkinis, Vasileios; Cook, Eliza; Kjær, Helle Astrid; Muscheler, Raimund; Kipfstuhl, Sepp; Wilhelms, Frank; Stocker, Thomas F; Fischer, Hubertus; Adolphi, Florian; Erhardt, Tobias; Sigl, Michael; Landais, Amaëlle; Parrenin, Frédéric; Buizert, Christo; McConnell, Joseph R; Severi, Mirko; Mulvaney, Robert; Bigler, Matthias (2020): Bipolar volcanic synchronization of abrupt climate change in Greenland and Antarctic ice cores during the last glacial period. Climate of the Past, 16(4), 1565-1580, https://doi.org/10.5194/cp-16-1565-2020
	Veres, Daniel; Bazin, Lucie; Landais, Amaëlle; Toyé Mahamadou Kele, H; Lemieux-Dudon, Bénédicte; Parrenin, Frédéric; Martinerie, Patricia; Blayo, Eric; Blunier, Thomas; Capron, Emilie; Chappellaz, Jérôme A; Rasmussen, Sune Olander; Severi, Mirko; Svensson, Anders M; Vinther, Bo Møllesøe; Wolff, Eric William (2013): The Antarctic ice core chronology (AICC2012): an optimized multi-parameter and multi-site dating approach for the last 120 thousand years. Climate of the Past, 9(4), 1733-1748, https://doi.org/10.5194/cp-9-1733-2013
Funding:	European Research Council (ERC), grant/award no. 817493: ICORDA - Ice CORe DAting tools revisited to infer the dynamic of glacial – interglacial transitions over the last 1.5 million years (URI: https://doi.org/10.3030/817493)
Coverage:	LATITUDE: -75.002500 * LONGITUDE: 0.068400
	DATE/TIME START: 2001-01-10T00:00:00 * DATE/TIME END: 2006-01-17T00:00:00
	MINIMUM DEPTH, ice/snow: 18 m * MAXIMUM DEPTH, ice/snow: 2416 m
Event(s):	EDML (EPICA Dronning Maud Land, DML28C01_00) * LATITUDE: -75.002500 * LONGITUDE: 0.068400 * DATE/TIME START: 2001-01-10T00:00:00 * DATE/TIME END: 2006-01-17T00:00:00 * ELEVATION: 2891.7 m * RECOVERY: 2774.15 m * CAMPAIGN: EPICA-Campaigns * BASIS: Kohnen Station (URI: https://doi.org/10.17815/jlsrf-2-152) * METHOD/DEVICE: EPICA drill (EDRILL) * COMMENT: Elevation is given with reference to WGS84
Comment:	Version 2, 2026-02-05: Previous version doi:10.1594/PANGAEA.961019 contains errors in ice age AICC2012 and gas age AICC2012.
Parameter(s):	DEPTH, ice/snow [m] (Depth ice/snow) * GEOCODE * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Ice age [ka BP] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2012
	Ice age [ka BP] (Ice age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Ice age, uncertainty [ka] (Ice age unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Gas age [ka BP] (Gas age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2012
	Gas age [ka BP] (Gas age) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Gas age, uncertainty [ka] (Gas age unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: AICC2023
	Age, difference, uncertainty [±] (Age diff unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: Ice-Gas Age difference uncertainty
	Accumulation of snow/ice, analyzed [m/a] (Acc rate ice analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Accumulation of snow/ice, analyzed, uncertainty [±] (Acc rate ice analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Thinning, analyzed (Thinning analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Thinning, analyzed, uncertainty (Thinning analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Lock-in-Depth, analyzed [m] (LID analyzed) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Lock-in-Depth, analyzed, uncertainty [m] (LID analyzed unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr)
	Depth, difference [m] (Depth diff) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: Between ice and gas of same age
	Depth, difference, uncertainty [±] (Depth diff unc) * PI: Bouchet, Marie (https://orcid.org/0009-0002-0760-1776, marie.bouchet@lsce.ipsl.fr) * COMMENT: Between ice and gas of same age
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	35418 data points
*/
Depth ice/snow [m]	Ice age [ka BP] (AICC2012)	Ice age [ka BP] (AICC2023)	Ice age unc [ka] (AICC2023)	Gas age [ka BP] (AICC2012)	Gas age [ka BP] (AICC2023)	Gas age unc [ka] (AICC2023)	Age diff unc [±] (Ice-Gas Age difference uncert...)	Acc rate ice analyzed [m/a]	Acc rate ice analyzed unc [±]	Thinning analyzed	Thinning analyzed unc	LID analyzed [m]	LID analyzed unc [m]	Depth diff [m] (Between ice and gas of same age)	Depth diff unc [±] (Between ice and gas of same age)
18	0.0700	0.0716	0.009					0.0668	0.0071	0.9941	0.0009				
19	0.0789	0.0803	0.009					0.0700	0.0072	0.9940	0.0012				
20	0.0878	0.0889	0.009					0.0593	0.0060	0.9939	0.0014				
21	0.0968	0.0991	0.008					0.0728	0.0071	0.9937	0.0017				
22	0.1049	0.1076	0.008	-0.0143				0.0800	0.0077	0.9936	0.0020				
23	0.1130	0.1153	0.009	-0.0286				0.0709	0.0066	0.9934	0.0023				
24	0.1212	0.1241	0.009	-0.0429				0.0661	0.0061	0.9933	0.0026				
25	0.1301	0.1337	0.009	-0.0427				0.0749	0.0066	0.9931	0.0029				
26	0.1390	0.1421	0.009	-0.0425				0.0687	0.0060	0.9928	0.0032				
27	0.1479	0.1514	0.009	-0.0423				0.0619	0.0052	0.9926	0.0035				
28	0.1583	0.1619	0.010	-0.0420				0.0604	0.0050	0.9924	0.0038				
29	0.1686	0.1727	0.010	-0.0417				0.0637	0.0051	0.9922	0.0042				
30	0.1790	0.1830	0.010	-0.0414				0.0720	0.0057	0.9919	0.0045				
31	0.1887	0.1923	0.011	-0.0408				0.0686	0.0053	0.9917	0.0049				
32	0.1984	0.2020	0.011	-0.0402				0.0650	0.0050	0.9914	0.0053				
33	0.2080	0.2125	0.012	-0.0396				0.0712	0.0053	0.9911	0.0057				
34	0.2179	0.2221	0.012	-0.0388				0.0677	0.0050	0.9908	0.0061				
35	0.2277	0.2322	0.012	-0.0380				0.0691	0.0050	0.9905	0.0065				
36	0.2376	0.2423	0.013	-0.0373				0.0581	0.0043	0.9902	0.0070				
37	0.2478	0.2543	0.013	-0.0363				0.0716	0.0051	0.9898	0.0074				
38	0.2580	0.2641	0.013	-0.0353				0.0763	0.0056	0.9895	0.0076				
39	0.2682	0.2734	0.013	-0.0344				0.0747	0.0053	0.9891	0.0079				
40	0.2786	0.2829	0.014	-0.0342				0.0651	0.0047	0.9887	0.0082				
41	0.2890	0.2939	0.014	-0.0339				0.0668	0.0047	0.9883	0.0086				
42	0.2994	0.3047	0.014	-0.0337				0.0695	0.0051	0.9879	0.0090				
43	0.3103	0.3152	0.014	-0.0328				0.0691	0.0049	0.9875	0.0094				
44	0.3212	0.3259	0.015	-0.0320				0.0636	0.0046	0.9871	0.0098				
45	0.3321	0.3375	0.015	-0.0311				0.0726	0.0051	0.9867	0.0103				
46	0.3425	0.3477	0.015	-0.0301				0.0722	0.0052	0.9863	0.0108				
47	0.3530	0.3580	0.015	-0.0290				0.0718	0.0051	0.9859	0.0111				
48	0.3634	0.3685	0.015	-0.0280				0.0782	0.0056	0.9854	0.0113				
49	0.3740	0.3782	0.016	-0.0277				0.0768	0.0055	0.9850	0.0116				
50	0.3846	0.3880	0.016	-0.0274				0.0617	0.0044	0.9846	0.0119				
51	0.3952	0.4005	0.016	-0.0271				0.0650	0.0047	0.9841	0.0123				
52	0.4073	0.4123	0.016	-0.0259				0.0669	0.0047	0.9837	0.0127				
53	0.4194	0.4239	0.016	-0.0248				0.0629	0.0046	0.9832	0.0131				
54	0.4316	0.4363	0.016	-0.0237				0.0704	0.0050	0.9828	0.0136				
55	0.4438	0.4475	0.017	-0.0215				0.0658	0.0048	0.9824	0.0141				
56	0.4560	0.4596	0.017	-0.0193				0.0622	0.0046	0.9819	0.0146				
57	0.4682	0.4724	0.017	-0.0171				0.0600	0.0043	0.9815	0.0148				
58	0.4801	0.4857	0.017	-0.0147				0.0745	0.0056	0.9810	0.0150				
59	0.4921	0.4965	0.017	-0.0124				0.0728	0.0053	0.9806	0.0152				
60	0.5040	0.5076	0.017	-0.0101				0.0710	0.0053	0.9802	0.0156				
61	0.5164	0.5191	0.017	-0.0090				0.0691	0.0052	0.9797	0.0159				
62	0.5288	0.5309	0.017	-0.0078				0.0631	0.0047	0.9793	0.0163				
63	0.5412	0.5439	0.017	-0.0067				0.0685	0.0052	0.9789	0.0168				
64	0.5535	0.5561	0.017	-0.0057				0.0719	0.0054	0.9785	0.0173				
65	0.5658	0.5676	0.017	-0.0046				0.0677	0.0051	0.9781	0.0178				
66	0.5781	0.5799	0.017	-0.0036				0.0698	0.0054	0.9776	0.0183				
67	0.5904	0.5920	0.017	-0.0023				0.0660	0.0050	0.9772	0.0184				
68	0.6027	0.6048	0.017	-0.0011				0.0763	0.0061	0.9768	0.0186				
69	0.6150	0.6159	0.017	0.0001				0.0724	0.0056	0.9764	0.0188				
70	0.6272	0.6278	0.017	0.0012				0.0785	0.0063	0.9760	0.0191				
71	0.6393	0.6387	0.017	0.0023				0.0672	0.0054	0.9756	0.0195				
72	0.6514	0.6515	0.018	0.0034				0.0653	0.0052	0.9752	0.0200				
73	0.6653	0.6647	0.018	0.0049				0.0650	0.0055	0.9748	0.0205				
74	0.6792	0.6781	0.018	0.0064				0.0622	0.0051	0.9744	0.0210				
75	0.6932	0.6922	0.018	0.0080				0.0644	0.0054	0.9740	0.0216				
76	0.7064	0.7057	0.018	0.0090				0.0756	0.0065	0.9736	0.0218				
77	0.7197	0.7174	0.018	0.0100				0.0633	0.0053	0.9732	0.0219				
78	0.7329	0.7313	0.018	0.0110				0.0626	0.0054	0.9728	0.0221				
79	0.7464	0.7454	0.019	0.0116				0.0715	0.0062	0.9724	0.0224				
80	0.7598	0.7578	0.019	0.0121				0.0675	0.0058	0.9720	0.0227				
81	0.7732	0.7709	0.019	0.0127				0.0759	0.0068	0.9716	0.0231				
82	0.7857	0.7828	0.019	0.0127				0.0695	0.0060	0.9712	0.0236				
83	0.7982	0.7958	0.020	0.0128				0.0751	0.0066	0.9708	0.0241				
84	0.8107	0.8079	0.020	0.0128				0.0706	0.0062	0.9704	0.0247				
85	0.8241	0.8207	0.020	0.0215				0.0724	0.0063	0.9700	0.0253				
86	0.8374	0.8334	0.020	0.0302				0.0647	0.0058	0.9695	0.0253				
87	0.8508	0.8475	0.021	0.0389				0.0658	0.0057	0.9691	0.0254				
88	0.8645	0.8616	0.021	0.0534				0.0651	0.0057	0.9687	0.0256				
89	0.8782	0.8758	0.021	0.0680				0.0748	0.0065	0.9683	0.0258				
90	0.8919	0.8883	0.022	0.0825				0.0696	0.0060	0.9679	0.0262				
91	0.9052	0.9017	0.022	0.0923				0.0734	0.0064	0.9675	0.0267				
92	0.9185	0.9144	0.022	0.1020				0.0691	0.0058	0.9671	0.0272				
93	0.9319	0.9280	0.023	0.1117				0.0680	0.0058	0.9667	0.0278				
94	0.9462	0.9419	0.023	0.1232				0.0669	0.0057	0.9663	0.0285				
95	0.9604	0.9560	0.023	0.1346				0.0651	0.0054	0.9659	0.0287				
96	0.9747	0.9706	0.023	0.1460				0.0627	0.0053	0.9655	0.0287				
97	0.9889	0.9858	0.024	0.1606				0.0695	0.0058	0.9651	0.0288				
98	1.0030	0.9997	0.024	0.1751	0.0808	0.183	0.185	0.0723	0.0060	0.9647	0.0290	89.75	17.86	78.94	21.14
99	1.0172	1.0130	0.024	0.1896	0.0958	0.205	0.206	0.0708	0.0060	0.9643	0.0293	89.73	17.89	78.32	20.64
100	1.0310	1.0266	0.024	0.2030	0.1096	0.161	0.163	0.0703	0.0058	0.9639	0.0297	89.72	17.91	77.73	20.31
101	1.0448	1.0404	0.024	0.2163	0.1226	0.181	0.183	0.0692	0.0058	0.9635	0.0302	89.72	17.85	77.18	20.00
102	1.0586	1.0542	0.024	0.2297	0.1366	0.171	0.173	0.0696	0.0058	0.9631	0.0308	89.71	17.87	76.65	19.80
103	1.0727	1.0678	0.024	0.2443	0.1497	0.190	0.191	0.0655	0.0054	0.9627	0.0315	89.73	17.92	76.19	19.63
104	1.0869	1.0824	0.024	0.2589	0.1648	0.207	0.208	0.0672	0.0058	0.9622	0.0321	89.75	17.87	75.73	19.27
105	1.1010	1.0967	0.024	0.2735	0.1801	0.192	0.194	0.0688	0.0058	0.9618	0.0320	89.76	17.86	75.28	19.00
106	1.1151	1.1110	0.024	0.2874	0.1944	0.181	0.183	0.0699	0.0059	0.9614	0.0320	89.75	17.89	74.78	18.80
107	1.1291	1.1251	0.024	0.3012	0.2093	0.191	0.192	0.0712	0.0061	0.9610	0.0322	89.73	17.93	74.30	18.57
108	1.1431	1.1389	0.024	0.3150	0.2234	0.183	0.184	0.1056	0.0090	0.9605	0.0324	89.73	17.86	73.86	18.27
109	1.1538	1.1482	0.024	0.3302	0.2380	0.185	0.186	0.0974	0.0084	0.9601	0.0327	89.72	17.85	73.43	18.10
110	1.1645	1.1584	0.023	0.3455	0.2541	0.197	0.198	0.0732	0.0064	0.9596	0.0332	89.72	17.88	73.02	17.92
111	1.1752	1.1719	0.023	0.3607	0.2678	0.167	0.169	0.0632	0.0056	0.9591	0.0337	89.73	17.91	72.61	17.80
112	1.1884	1.1877	0.023	0.3747	0.2809	0.176	0.177	0.0973	0.0085	0.9587	0.0344	89.73	17.85	72.21	17.65
113	1.2015	1.1979	0.023	0.3887	0.2960	0.190	0.191	0.0662	0.0060	0.9582	0.0351	89.72	17.86	71.81	17.43
114	1.2146	1.2130	0.023	0.4027	0.3110	0.182	0.183	0.0712	0.0063	0.9577	0.0353	89.69	17.91	71.40	17.22
115	1.2297	1.2271	0.022	0.4178	0.3256	0.190	0.192	0.0683	0.0061	0.9573	0.0353	89.68	17.88	71.02	17.08
116	1.2447	1.2419	0.022	0.4329	0.3412	0.177	0.178	0.0598	0.0054	0.9568	0.0353	89.66	17.84	70.64	16.92
117	1.2598	1.2586	0.022	0.4480	0.3549	0.175	0.176	0.0707	0.0063	0.9564	0.0354	89.67	17.85	70.30	16.83
118	1.2746	1.2727	0.022	0.4635	0.3686	0.169	0.170	0.0706	0.0064	0.9559	0.0357	89.69	17.93	69.99	16.73
119	1.2894	1.2869	0.022	0.4790	0.3815	0.164	0.165	0.0602	0.0054	0.9555	0.0361	89.68	17.85	69.66	16.60
120	1.3042	1.3036	0.021	0.4945	0.3966	0.202	0.203	0.0623	0.0055	0.9551	0.0366	89.65	17.84	69.31	16.38
121	1.3195	1.3197	0.021	0.5090	0.4123	0.191	0.193	0.0641	0.0058	0.9546	0.0372	89.64	17.87	69.00	16.30
122	1.3348	1.3354	0.021	0.5235	0.4274	0.199	0.200	0.0702	0.0062	0.9542	0.0380	89.66	17.91	68.71	16.15
123	1.3502	1.3498	0.021	0.5381	0.4426	0.180	0.181	0.0689	0.0061	0.9538	0.0387	89.67	17.85	68.44	15.93
124	1.3639	1.3645	0.021	0.5510	0.4576	0.196	0.197	0.0900	0.0081	0.9533	0.0385	89.68	17.84	68.17	15.85
125	1.3776	1.3758	0.021	0.5640	0.4736	0.207	0.208	0.0619	0.0054	0.9529	0.0384	89.69	17.86	67.91	15.76
126	1.3919	1.3923	0.020	0.5787	0.4896	0.176	0.177	0.0703	0.0063	0.9525	0.0385	89.70	17.92	67.64	15.74
127	1.4070	1.4068	0.020	0.5951	0.5033	0.174	0.176	0.0789	0.0070	0.9521	0.0387	89.71	17.87	67.39	15.53
128	1.4205	1.4197	0.020	0.6108	0.5173	0.180	0.181	0.0710	0.0063	0.9517	0.0390	89.74	17.85	67.16	15.46
129	1.4348	1.4340	0.020	0.6254	0.5321	0.194	0.195	0.0634	0.0057	0.9513	0.0395	89.73	17.89	66.91	15.40
130	1.4498	1.4502	0.020	0.6387	0.5482	0.188	0.189	0.0676	0.0059	0.9509	0.0401	89.71	17.94	66.65	15.28
131	1.4651	1.4652	0.020	0.6520	0.5625	0.177	0.178	0.0674	0.0060	0.9504	0.0408	89.74	17.86	66.44	15.20
